country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
KOR,South Korea,ChangnyeongHaman,5,35.3774,128.551,Hydro,,,,,Korea Water Resources Corporation,,WRI,15.44
KOR,South Korea,Cheongpyeong,400,37.7232,127.421,Hydro,,,,1980,Korea Southern Power,,WRI,1082.6
KOR,South Korea,Cheongsong,600,36.4052,129.016,Hydro,,,,2000,Korea Western Power,,GEODB,1006.47
KOR,South Korea,Chilgok,3,36.0154,128.4004,Hydro,,,,,Korea Water Resources Corporation,,WRI,9.81
KOR,South Korea,Chungju,400,37.0071,127.9926,Hydro,,,,,Korea Electric Power Company,,WRI,962.11
KOR,South Korea,Daecheong,90,36.4783,127.4801,Hydro,,,,,Korea Electric Power Company,,WRI,254.45
KOR,South Korea,Daegu Innovation City,415,35.8819,128.7051,Gas,,,,,Daegu City Gas,,WRI,
KOR,South Korea,Daesan Works,131,37.0108,126.4099,Gas,,,,,Marubeni Corporation,,WRI,
KOR,South Korea,Dalseong,2.86,35.7324,128.415,Hydro,,,,,Korea Water Resources Corporation,,WRI,10.07
KOR,South Korea,Dangjin,4000,37.0543,126.5133,Coal,,,,,Korea East West Power,,GEODB,
KOR,South Korea,Dong Yang,24,35.0222,126.248,Solar,,,,,,,WRI,44.97
KOR,South Korea,Dongducheon,1900,37.903,127.09,Gas,,,,,Korea Western Power Company,,WRI,
KOR,South Korea,Donghae PV,1.4,37.4853,129.147,Solar,,,,,,,WRI,2.32
KOR,South Korea,Donghae power station,400,37.4863,129.1473,Coal,,,,1998,Korea East-West Power Co,,GCPT,
KOR,South Korea,FINEX,146,36.0352,129.4011,Gas,,,,2007,POSCO,,WRI,
KOR,South Korea,Gangcheon,5,37.2768,127.6815,Hydro,,,,,Korea Water Resources Corporation,,WRI,18.02
KOR,South Korea,Gangjeong Goryeong,3,35.8417,128.4615,Hydro,,,,,Korea Water Resources Corporation,,WRI,9.48
KOR,South Korea,Gangwon,98,37.7244,128.7369,Wind,,,,2005,Eurus Energy Holdings,,WRI,219.15
KOR,South Korea,Gimcheon,9.1,36.1581,128.0488,Solar,,,,,Gimcheon Enervix Co,,WRI,14.47
KOR,South Korea,Gimcheon 2,9.3,36.1408,128.0403,Solar,,,,,,,WRI,14.98
KOR,South Korea,Gimhae,1.5,35.2842,128.8226,Solar,,,,,,,WRI,2.69
KOR,South Korea,Gochang,15,34.4091,126.5112,Solar,,,,,,,WRI,29.29
KOR,South Korea,Goesan,2.8,36.8108,127.7947,Hydro,,,,1957,Korea Hydro and Nuclear,,CARMA,7.79
KOR,South Korea,Gongju,3,36.4634,127.0969,Hydro,,,,,Korea Water Resources Corporation,,WRI,9.63
KOR,South Korea,Gumi,3,36.2387,128.3483,Hydro,,,,,Korea Water Resources Corporation,,WRI,9.16
KOR,South Korea,Gunsan,719,35.9836,126.7307,Gas,,,,2010,Korea Western Power,,GEODB,
KOR,South Korea,Gwangju,2,35.0886,126.8863,Waste,,,,,,,WRI,
KOR,South Korea,Gwangyang POSCO,500,34.9073,127.7449,Gas,,,,2000,POSCO,,WRI,
KOR,South Korea,Gwangyang Works,830,34.9105,127.7424,Gas,,,,,POSCO,,WRI,
KOR,South Korea,Hadong,4000,34.9512,127.8213,Coal,,,,,Korea Southern Power,,GEODB,
KOR,South Korea,Hanbit,5900,35.4105,126.4175,Nuclear,,,,,Korea Hydro and Nuclear,,GEODB,
KOR,South Korea,Hangyeong,21,33.3416,126.1661,Wind,,,,,,,WRI,
KOR,South Korea,Hanul,5900,37.0931,129.383,Nuclear,,,,,Korea Hydro and Nuclear,,GEODB,
KOR,South Korea,Hapcheon Changnyeong,5,35.5901,128.3543,Hydro,,,,,Korea Water Resources Corporation,,WRI,15.16
KOR,South Korea,Hapchon,100,35.5337,128.0316,Hydro,,,,,Korea Electric Power Company,,WRI,241.58
KOR,South Korea,Honam,500,34.8545,127.7351,Coal,,,,1973,Korea East West Power,,WRI,
KOR,South Korea,Hwacheon,108,38.1174,127.7785,Hydro,,,,1944,Korea Hydro and Nuclear,,WRI,337.12
KOR,South Korea,Hwaseong,1,37.0518,126.4412,Solar,,,,,,,WRI,1.75
KOR,South Korea,Hwasung KDHC,510,37.0065,126.793,Gas,,,,2008,Korea District Heating,,WRI,
KOR,South Korea,Ilsan,900,37.6475,126.7973,Gas,,,,,Korea East West Power,,GEODB,
KOR,South Korea,Imha,50,36.5384,128.8813,Hydro,,,,,Korea Electric Power Company,,WRI,109.89
KOR,South Korea,Incheon,3052,37.5111,126.6078,Gas,,,,2015,Korea Midland Power (KOMIPO),,GEODB,
KOR,South Korea,Ipo,3,37.4041,127.5367,Hydro,,,,,Korea Water Resources Corporation,,WRI,10.73
KOR,South Korea,Jeju,255,33.5352,126.5961,Oil,,,,,Korea Midland Power (KOMIPO),,GEODB,
KOR,South Korea,Jeju Offshore,30,33.369,126.191,Wind,,,,2017,,,WRI,
KOR,South Korea,Jeju Self Governing Wind Farm,15,33.3924,126.7374,Wind,,,,,Jeju Special Self-Governing Province Agency,,WRI,
KOR,South Korea,Jinju Landfill Gas,15,35.1195,128.017,Waste,,,,,,,WRI,
KOR,South Korea,Juksan,1,34.9734,126.6313,Hydro,,,,,Korea Water Resources Corporation,,WRI,3.24
KOR,South Korea,KDHC Daegu,3,35.8311,128.4896,Biomass,,,,,,,WRI,
KOR,South Korea,KOMIPO Incheon,1960,37.5109,126.609,Gas,,,,,Korea Midland Power Company,,WRI,
KOR,South Korea,Kori,3137,35.3199,129.2948,Nuclear,,,,,Korea Hydro and Nuclear,,GEODB,
KOR,South Korea,Kwangyang,1071,34.8895,127.7747,Gas,,,,2006,SK Holdings,,GEODB,
KOR,South Korea,LG Solar Taean PV,12,36.5893,126.3672,Solar,,,,,,,WRI,22.39
KOR,South Korea,Mokpo,2.12,34.8328,126.4096,Waste,,,,,,,WRI,
KOR,South Korea,Muju,600,35.9632,127.705,Hydro,,,,,Korea Electric Power Company,,GEODB,1402.86
KOR,South Korea,Nakdan,3,36.3591,128.3068,Hydro,,,,,Korea Water Resources Corporation,,WRI,9.16
KOR,South Korea,Oseong,830,37.0254,127.0027,Gas,,,,2013,SK Holdings,,WRI,
KOR,South Korea,Paju,515,37.8285,126.787,Gas,,,,2016,Korea District Heating,,WRI,
KOR,South Korea,Paldang,120,37.5286,127.2803,Hydro,,,,1973,Korea Hydro and Nuclear,,WRI,355.16
KOR,South Korea,Pocheon,1560,37.9465,127.1689,Gas,,,,2014,,,WRI,
KOR,South Korea,Pohang Works,345,36.0321,129.417,Gas,,,,2001,POSCO,,WRI,
KOR,South Korea,Pyeongtaek,1400,37.0041,126.7946,Oil,,,,,Korea Western Power,,GEODB,
KOR,South Korea,Pyeongtaek,1348,37.0075,126.7953,Gas,,,,,Korea Western Power,,GEODB,
KOR,South Korea,Saemangeum Ocise,305,35.9399,126.5668,Coal,,,,2016,Doosan Group,,WRI,
KOR,South Korea,Samcheok Green power station,2044,37.186,129.3418,Coal,,,,2016,Korea Southern Power,,GCPT,
KOR,South Korea,Samcheonpo,3240,34.9103,128.1085,Coal,,,,,Korea South East Power (KOSEP),,GEODB,
KOR,South Korea,Samdal,33,33.3952,126.8213,Wind,,,,,,,WRI,
KOR,South Korea,Samnangjin,600,35.4127,128.876,Hydro,,,,,Korea Electric Power Company,,GEODB,1588.16
KOR,South Korea,Samryangjin,2,35.1355,128.5734,Solar,,,,,Korea Western Power Company,,WRI,3.71
KOR,South Korea,Sancheong,700,35.2563,127.7763,Hydro,,,,,Korea Electric Power Company,,GEODB,1804.13
KOR,South Korea,Sangju,3,36.1408,128.3525,Hydro,,,,,Korea Water Resources Corporation,,WRI,9.81
KOR,South Korea,Seagull power station,421,35.9779,126.6383,Coal,,,,2014,Gungjang Energy Co Ltd,,GCPT,
KOR,South Korea,Sejong,2.3,36.4727,127.26,Hydro,,,,,Korea Water Resources Corporation,,WRI,7.48
KOR,South Korea,Sejong City,550,36.4683,127.2479,Gas,,,,2013,Korea Midland Power Company,,WRI,
KOR,South Korea,Seocheon,400,36.1358,126.4961,Coal,,,,1983,Korea Midland Power (KOMIPO),,GEODB,
KOR,South Korea,Seoincheon,1800,37.5363,126.6027,Gas,,,,1992,Korea Western Power,,GEODB,
KOR,South Korea,Seoul PV,1.3,35.2799,128.8676,Solar,,,,,,,WRI,2.14
KOR,South Korea,Seungchon,1,35.0673,126.7634,Hydro,,,,,Korea Water Resources Corporation,,WRI,3.24
KOR,South Korea,Shin Boryeong power station,2000,36.3846,126.4862,Coal,,,,2017,Korea Midland Power,,GCPT,
KOR,South Korea,Shin-Kori,3340,35.3271,129.3017,Nuclear,,,,,Korea Hydro and Nuclear,,GEODB,
KOR,South Korea,Shin-Wolsong,2000,35.7221,129.4786,Nuclear,,,,2012,Korea Hydro and Nuclear,,GEODB,
KOR,South Korea,Shinan,3,38.0208,128.4965,Wind,,,,,,,GEODB,
KOR,South Korea,Shinincheon,1800,37.508,126.6159,Gas,,,,2012,Korea Southern Power,,WRI,
KOR,South Korea,Sihwa Lake Tidal Power Plant,254,37.3142,126.6136,Wave and Tidal,,,,,Korea Water Resources Corporation,,WRI,
KOR,South Korea,Somjingang (Chilbo),34,34.9191,126.857,Hydro,,,,,Korea Electric Power Company,,WRI,91.92
KOR,South Korea,Song-do,211,37.3496,126.6047,Gas,,,,2010,Incheon total Energy Co.  LTD,,WRI,
KOR,South Korea,Soyang gang,200,37.9445,127.8115,Hydro,,,,,Korea Electric Power Company,,WRI,534.01
KOR,South Korea,Sudokwon,50,37.5813,126.6464,Waste,,,,,Sudokwon Landfill site management Corporation,,WRI,
KOR,South Korea,Sungsan,20,33.4397,126.8348,Wind,,,,,Korea Southern Power Company,,WRI,
KOR,South Korea,Suwan Energy,118,35.1968,126.8305,Gas,,,,2011,KHDC,,WRI,
KOR,South Korea,Taean,2,36.8043,126.2005,Solar,,,,,,,WRI,3.39
KOR,South Korea,Taean,4000,36.904,126.233,Coal,,,,,Korea Western Power,,GEODB,
KOR,South Korea,Taebaek Wind park,18,37.3437,129.0018,Wind,,,,,Taebaek Wind Park,,WRI,
KOR,South Korea,Taegisan,40,37.4395,128.2698,Wind,,,,,,,GEODB,
KOR,South Korea,Uiam,48,37.836,127.6779,Hydro,,,,1967,Korea Hydro and Nuclear,,WRI,159.24
KOR,South Korea,Ulsan,3000,35.4754,129.3812,Oil,,,,,Korea East West Power,,GEODB,
KOR,South Korea,Wolsong,2799,35.7111,129.4743,Nuclear,,,,,Korea Hydro and Nuclear,,GEODB,
KOR,South Korea,Yangyang,1000,38.0163,128.5467,Hydro,,,,,Korea Electric Power Company,,GEODB,2828.95
KOR,South Korea,Yecheon,800,36.5678,128.8761,Hydro,,,,,Korea Electric Power Company,,WRI,1640.18
KOR,South Korea,Yeoju,5,37.3263,127.6052,Hydro,,,,,Korea Water Resources Corporation,,WRI,18.02
KOR,South Korea,Yeong Yang,61.5,36.5692,129.2363,Wind,,,,,,,GEODB,
KOR,South Korea,Yeongdong,325,37.7386,128.9812,Coal,,,,,Korea South East Power (KOSEP),,WRI,
KOR,South Korea,Yeonggwang II,11,35.42,126.423,Solar,,,,,,,Wiki-Solar,21.11
KOR,South Korea,Yeongheung,5080,37.2369,126.4361,Coal,,,,,Korea South East Power (KOSEP),,GEODB,
KOR,South Korea,Yeongheung,22,33.4397,126.8349,Wind,,,,,,,WRI,
KOR,South Korea,Yeongnam,400,35.5141,129.3835,Coal,,,,,Korea Southern Power,,WRI,
KOR,South Korea,Yeongnam PV,13,34.743,126.4273,Solar,,,,,,,WRI,26.42
KOR,South Korea,Yeongwol,848,37.163,128.4924,Gas,,,,2010,Korea Southern Power,,WRI,
KOR,South Korea,Yeongwol,38.9,37.179,128.401,Solar,,,,,,,Wiki-Solar,60.27
KOR,South Korea,Yeosu,678,34.8393,127.6908,Coal,,,,2011,Korea South East Power (KOSEP),,GEODB,
KOR,South Korea,Yoesu Lotte,80,34.8414,127.6929,Gas,,,,2003,Lotte Group,,WRI,
KOR,South Korea,Yonggwang,3,35.419,126.4286,Solar,,,,,Korea Hydro and Nuclear Power Company,,WRI,5.4
KOR,South Korea,Youngduk,39.6,36.4149,129.4141,Wind,,,,,Youngduk Wind Power Co.  Ltd,,WRI,
KOR,South Korea,Yulchon,1475,34.913,127.593,Gas,,,,,CGN Meiya Power Holding Company,,GEODB,
ESP,Spain,ABONO 2,877.66,43.5528,-5.7231,Coal,,,,1985,HIDROELECTRICA DEL CANTABRICO  S.A.,,GEODB,
ESP,Spain,ACECA  GRUPO 4,758.74,39.9427,-3.8548,Gas,,,,2006,GAS NATURAL FENOSA GENERACION  S.L.U.,,GEODB,
ESP,Spain,ADS JUNEDA 2,15,41.5485,0.8245,Waste,,,,2004,VALORITZACIONS AGRORAMADERES LES GARRIGUES  S.L.,,CARMA,
ESP,Spain,AGREDA,18,41.8559,-1.9224,Wind,,,,2013,PARQUE EOLICO SIERRA DEL MADERO  S.A.,,CARMA,
ESP,Spain,AGREDA,16.334,41.8559,-1.9224,Waste,,,,2000,INTEVER  S.A.,,CARMA,
ESP,Spain,AGROENERGETICA DE BAENA,20,37.6167,-4.3225,Biomass,,,,,AGROENERGETICA DE BAENA  S.L.,,CARMA,
ESP,Spain,AGUAYO 3,360.6,43.0952,-4.0004,Hydro,,,,1983,VIESGO GENERACION  S.L.,,WRI,850.45
ESP,Spain,ALBARELLOS GRUPO 1,67.6,42.4333,-8.1443,Hydro,,,,1973,GAS NATURAL FENOSA GENERACION  S.L.U.,,CARMA,222.39
ESP,Spain,ALCUDIA 1  GRUPO N 1,533.8,39.8106,3.0913,Coal,Oil,,,1981,GAS Y ELECTRICIDAD GENERACION  S.A.U,,CARMA,
ESP,Spain,ALDEADAVILA II 2,1226.43,41.2117,-6.6856,Hydro,,,,1986,IBERDROLA GENERACION  S.A.,,GEODB,4817.37
ESP,Spain,ALENTISQUE,46.5,41.4206,-2.3319,Wind,,,,2007,PARQUES EOLICOS ALENTISQUE  S.L.,,CARMA,127.05
ESP,Spain,ALTO DE LA SIERRA,11.05,41.5406,-1.7166,Wind,,,,,IBERDROLA ENERGIAS RENOVABLES  S.A.U.,,CARMA,
ESP,Spain,AMOREBIETA,786.42,43.2347,-2.7497,Gas,,,,2005,BIZKAIA ENERGIA  S.L.U.,,GEODB,
ESP,Spain,AMPLIACION DEL PICAL,11.05,42.9362,-4.3083,Wind,,,,,CORPORACION EOLICA DE BARRUELO,,CARMA,
ESP,Spain,AMPLIACION PADORNELO,18,42.0357,-6.9054,Wind,,,,2009,IBEREOLICA HEDROSO-ACIBEROS 2  S.L.U.,,CARMA,48.95
ESP,Spain,AMPLIACION SIERRA DEL CORTADO,13.5,41.7389,-2.1697,Wind,,,,2013,PARQUE EOLICO SIERRA DEL MADERO  S.A.,,CARMA,
ESP,Spain,ANDASOL-3,149.7,37.2281,-3.0511,Solar,,,,2011,MARQUESADO SOLAR  S.L.,,GEODB,388.84
ESP,Spain,ANLLARES GR 1,346.84,42.8385,-6.5332,Coal,,,,1982,GAS NATURAL FENOSA GENERACION  S.L.U.,,GEODB,
ESP,Spain,ARBON 2,56.04,43.4486,-6.7053,Hydro,,,,1968,VIESGO GENERACION  S.L.,,CARMA,181.29
ESP,Spain,ARCOS DE LA FRONTERA GRUPO 1,1585.39,36.6721,-5.8164,Gas,,,,2005,IBERDROLA GENERACION  S.A.,,GEODB,
ESP,Spain,ARONA 1  GAS 1,43.2,28.0996,-16.681,Oil,,,,2003,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,,CARMA,
ESP,Spain,ARRUBAL GRUPO 1,784.7,42.4194,-2.2511,Gas,,,,2005,CONTOUR GLOBAL LA RIOJA  S.L.,,GEODB,
ESP,Spain,ARTIES 1,67.52,41.798,1.9543,Hydro,,,,1955,ENDESA GENERACION S.A.,,CARMA,175.76
ESP,Spain,ASCO GR,1990.5,41.2008,0.5679,Nuclear,,,,1983,ENDESA GENERACION S.A.,,GEODB,
ESP,Spain,ASTE 1A,99.8,39.171,-3.2666,Solar,,,,2012,ARIES SOLAR TERMOELECTRICA  S.L.,,GEODB,210.94
ESP,Spain,ASTEXOL-2,49.9,38.812,-7.0587,Solar,,,,2012,DIOXIPE SOLAR  S.L.,,GEODB,111.79
ESP,Spain,AZULIBER,17.763,40.0667,-0.2,Gas,,,,,AZULIBER 1 S.L.,,CARMA,
ESP,Spain,AZUTAN 2,198.01,39.7799,-5.0876,Hydro,,,,1970,IBERDROLA GENERACION  S.A.,,WRI,626.74
ESP,Spain,Abenójar,5.2,38.898,-4.366,Solar,,,,,,,Wiki-Solar,10.42
ESP,Spain,Abertura,23,39.2226,-5.7853,Solar,,,,,,,Wiki-Solar,49.02
ESP,Spain,Ablitas,8.8,42.006,-1.692,Solar,,,,,,,Wiki-Solar,14.32
ESP,Spain,Abona,6,28.163,-16.468,Solar,,,,,,,Wiki-Solar,13.85
ESP,Spain,Actiu Technological Park,5.2,38.6057,-0.6586,Solar,,,,,,,Wiki-Solar,11.32
ESP,Spain,Ager,11.3,38.328,-6.688,Solar,,,,,,,Wiki-Solar,24.04
ESP,Spain,Alange,8.5,38.8064,-6.2832,Solar,,,,,,,Wiki-Solar,16.44
ESP,Spain,Albacete Casa Grande,10,39.044,-1.976,Solar,,,,,,,Wiki-Solar,19.23
ESP,Spain,Albacete Tinajeros,10,39.0465,-1.7941,Solar,,,,,,,Wiki-Solar,19.06
ESP,Spain,Alcaudete,7.2,37.571,-4.093,Solar,,,,,,,Wiki-Solar,14.5
ESP,Spain,Alcolea I+II,9.3,37.92,-4.673,Solar,,,,,,,Wiki-Solar,18.61
ESP,Spain,Alconchel,10,38.523,-7.06,Solar,,,,,,,Wiki-Solar,19.2
ESP,Spain,Alconera,7.3,38.365,-6.4549,Solar,,,,,,,Wiki-Solar,14.41
ESP,Spain,Alconera II,7.2,38.3773,-6.4587,Solar,,,,,,,Wiki-Solar,14.27
ESP,Spain,Aldea del Conde,6.2,38.817,-6.749,Solar,,,,,,,Wiki-Solar,12.36
ESP,Spain,Alfarrasi,10.6,38.906,-0.509,Solar,,,,,,,Wiki-Solar,24.38
ESP,Spain,Algarrobo,5.6,37.603,-5.104,Solar,,,,,,,Wiki-Solar,11.26
ESP,Spain,Alhama,6.3,37.8483,-1.3416,Solar,,,,,,,Wiki-Solar,13.65
ESP,Spain,Almansa,8.3,38.8443,-1.0498,Solar,,,,,,,Wiki-Solar,16.04
ESP,Spain,Almaraz,22.1,39.83,-5.66,Solar,,,,,,,Wiki-Solar,47.1
ESP,Spain,Almodóvar del Campo,10,38.7288,-4.21,Solar,,,,,,,Wiki-Solar,19.43
ESP,Spain,Almodóvar del Río E,9.6,37.838,-4.972,Solar,,,,,,,Wiki-Solar,18.37
ESP,Spain,Almodóvar del Río W,9.6,37.837,-4.98,Solar,,,,,,,Wiki-Solar,18.37
ESP,Spain,Almonacid,5.6,41.418,-1.2969,Solar,,,,,,,Wiki-Solar,9.28
ESP,Spain,Alvarado,5.7,38.8081,-6.8254,Solar,,,,,,,Wiki-Solar,11.39
ESP,Spain,Arbante,8.8,42.495,-2.31,Solar,,,,,,,Wiki-Solar,13.89
ESP,Spain,Archidona,7.3,37.09,-4.433,Solar,,,,,,,Wiki-Solar,15.41
ESP,Spain,Arcosol CSP,49.9,36.663,-5.828,Solar,,,,,,,Wiki-Solar,133.28
ESP,Spain,Arenales,50,37.122,-5.567,Solar,,,,,,,Wiki-Solar,118.29
ESP,Spain,Arguedas III,7.1,42.1859,-1.6073,Solar,,,,,,,Wiki-Solar,11.64
ESP,Spain,Arico,6.6,28.158,-16.4644,Solar,,,,,,,Wiki-Solar,15.25
ESP,Spain,Arnedo,30,42.277,-2.044,Solar,,,,,,,Wiki-Solar,50.23
ESP,Spain,Aste 1B,50,39.172,-3.277,Solar,,,,,,,Wiki-Solar,100.91
ESP,Spain,Ataquines A,4,41.198,-4.8322,Solar,,,,,,,Wiki-Solar,6.48
ESP,Spain,Atzeneta,5.7,40.214,-0.1853,Solar,,,,,,,Wiki-Solar,12.74
ESP,Spain,Azonilla,8,38.7462,-5.5308,Solar,,,,,,,Wiki-Solar,15.97
ESP,Spain,BAHIA DE ALGECIRAS I,731,36.1829,-5.3905,Gas,,,,1970,VIESGO GENERACION  S.L.,,GEODB,
ESP,Spain,BARAZAR 1,82.7,43.1,-2.75,Hydro,,,,1957,IBERDROLA GENERACION  S.A.,,CARMA,274.01
ESP,Spain,BARCENA GR 1,61.15,43.1258,-4.0566,Hydro,,,,1959,ENDESA GENERACION S.A.,,CARMA,185.2
ESP,Spain,BARRADOS,15.88,42.7333,0.7167,Hydro,,,,1956,ENDESA GENERACION S.A.,,CARMA,56.11
ESP,Spain,BARRANCO DE TIRAJANA 7  VAPOR 3 (CC1),646.26,27.8045,-15.4387,Oil,Gas,,,2008,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,,WRI,
ESP,Spain,BELESAR GRUPO 2,331.01,42.6263,-7.7135,Hydro,,,,1963,GAS NATURAL FENOSA GENERACION  S.L.U.,,WRI,972.62
ESP,Spain,BEMBEZAR,14.86,37.8333,-5.2333,Hydro,,,,1962,ENDESA GENERACION S.A.,,CARMA,43.75
ESP,Spain,BENAGEBER 2,14.91,39.7167,-1.1,Hydro,,,,1996,IBERDROLA RENOVABLES ENERGIA  S.A.,,CARMA,41.33
ESP,Spain,BESOS  GRUPO 5,1670.81,41.4196,2.2294,Gas,,,,2010,ENDESA GENERACION S.A.,,GEODB,
ESP,Spain,BIESCAS II 1,61.4,42.629,-0.3214,Hydro,,,,1969,CORPORACION ACCIONA HIDRAULICA  S.L.,,CARMA,200.21
ESP,Spain,BOINERSA,24.6,42.65,-8.9,Oil,,,,2011,BOIRO ENERGIA  S.A.,,CARMA,
ESP,Spain,BOLARQUE I GRUPO 1,27.94,40.419,-2.9226,Hydro,,,,1954,GAS NATURAL FENOSA GENERACION  S.L.U.,,CARMA,91.53
ESP,Spain,BOLARQUE II GRUPO 1,215,40.364,-2.8289,Hydro,,,,1973,GAS NATURAL FENOSA GENERACION  S.L.U.,,WRI,464.64
ESP,Spain,BUENDIA GRUPO 1,54.45,40.3664,-2.7565,Hydro,,,,1956,GAS NATURAL FENOSA GENERACION  S.L.U.,,CARMA,139.77
ESP,Spain,BURGUILLO GRUPO 1,61.95,40.4153,-4.5016,Hydro,,,,1970,GAS NATURAL FENOSA GENERACION  S.L.U.,,CARMA,180.63
ESP,Spain,Bardenas,10.1,42.271,-1.666,Solar,,,,,,,Wiki-Solar,15.81
ESP,Spain,Bargas,5.2,39.919,-4.117,Solar,,,,,,,Wiki-Solar,10.16
ESP,Spain,Belmez,10.9,38.2812,-5.239,Solar,,,,,,,Wiki-Solar,23.49
ESP,Spain,Benahadux,10.6,36.9268,-2.4758,Solar,,,,,,,Wiki-Solar,25.87
ESP,Spain,Beneixama,20,38.72,-0.727,Solar,,,,,,,Wiki-Solar,46.89
ESP,Spain,Blanca,7,38.2216,-1.3163,Solar,,,,,,,Wiki-Solar,13.76
ESP,Spain,Bonete,5.7,38.8816,-1.33,Solar,,,,,,,Wiki-Solar,11.52
ESP,Spain,Bullas,5,38.052,-1.687,Solar,,,,,,,Wiki-Solar,9.97
ESP,Spain,C.H. ARNOYA,10,42.8878,-8.9567,Hydro,,,,2005,HIDROELECTRICA DEL GIESTA SRL,,CARMA,32.41
ESP,Spain,C.H. EN ALARCON,15.89,39.55,-2.0833,Hydro,,,,2006,CIENER  S.A.U.,,CARMA,44.22
ESP,Spain,C.H. MILLARES II GRUPO 1,70.17,39.25,-0.7667,Hydro,,,,2003,IBERDROLA GENERACION  S.A.,,CARMA,184.54
ESP,Spain,C.H. RIALB 2.,24.774,41.9753,1.2561,Hydro,,,,2007,SALTOS Y CENTRALES DE CATALUNYA  S.A.,,CARMA,83.83
ESP,Spain,C.H. SAHECHORES,20.216,42.6563,-5.1753,Hydro,,,,2007,CONFEDERACION HIDROGRAFICA DEL DUERO,,CARMA,53.04
ESP,Spain,CALDES 2,32.48,42.5046,0.8006,Hydro,,,,1959,ENDESA GENERACION S.A.,,CARMA,106.66
ESP,Spain,CAMARASA II 1,58.65,41.8749,0.8781,Hydro,,,,1989,ENDESA GENERACION S.A.,,CARMA,198.74
ESP,Spain,CAMPO DE GIBRALTAR GRUPO 20,780.66,36.1834,-5.3933,Gas,,,,2004,PUENTE MAYORGA GENERACION  S.L.U.,,GEODB,
ESP,Spain,CAMPORRIONDI,15.2,43.3514,-5.1292,Hydro,,,,,NAVARRO GENERACION  S.A.,,CARMA,51.38
ESP,Spain,CANALEJAS,18.7,39.85,-0.75,Wind,,,,2005,BIOVENT ENERGIA  S.A.,,CARMA,43.88
ESP,Spain,CANDELARIA 9  VAPOR 5,153.94,28.3548,-16.3727,Oil,,,,1979,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,,CARMA,
ESP,Spain,CANELLES 1,107.4,41.9763,0.6116,Hydro,,,,1959,ENDESA GENERACION S.A.,,WRI,356.58
ESP,Spain,CARTAGENA GRUPO 1,1248.82,37.5732,-0.9392,Gas,,,,2006,GAS NATURAL FENOSA GENERACION  S.L.U.,,GEODB,
ESP,Spain,CAS TRESORER TG3  CC2,429,39.5672,2.6895,Gas,,,,2009,ENDESA GENERACION S.A.,,GEODB,
ESP,Spain,CASABLANCA,49.9,39.2939,-5.2168,Solar,,,,2013,SERREZUELA SOLAR II  S.L.,,GEODB,
ESP,Spain,CASTEJON  GRUPO 2,797.41,42.1718,-1.6773,Gas,,,,2007,HIDROELECTRICA DEL CANTABRICO  S.A.,,GEODB,
ESP,Spain,CASTELLON,782,39.9592,-0.001,Gas,,,,2002,IBERDROLA GENERACION  S.A.,,GEODB,
ESP,Spain,CASTREJON GRUPO 1,80.73,39.888,-4.4539,Hydro,,,,1968,GAS NATURAL FENOSA GENERACION  S.L.U.,,CARMA,264.48
ESP,Spain,CASTRELO GRUPO 1,135.59,42.2917,-8.1136,Hydro,,,,1969,GAS NATURAL FENOSA GENERACION  S.L.U.,,WRI,406.81
ESP,Spain,CASTRO II,195.29,41.5756,-6.1891,Hydro,,,,1977,IBERDROLA GENERACION  S.A.,,WRI,611.3
ESP,Spain,CCC BAHIA DE ALGECIRAS,820.536,36.1829,-5.3905,Gas,,,,2009,VIESGO GENERACION  S.L.,,GEODB,
ESP,Spain,CCC SAGUNTO  GRUPO 2,1232.19,39.6426,-0.2344,Gas,,,,2007,GAS NATURAL FENOSA GENERACION  S.L.U.,,GEODB,
ESP,Spain,CEDILLO 3,495.18,39.6643,-7.5332,Hydro,,,,1976,IBERDROLA GENERACION  S.A.,,WRI,1399.24
ESP,Spain,CENTRAL HIDRAULICA DOMENO,20.4,42.6758,-1.2395,Hydro,,,,2001,IBERENOVA PROMOCIONES  S.A.  SOCIEDAD UNIPERSONAL,,CARMA,67.67
ESP,Spain,CENTRAL SOLAR TERMOELECTRICA ENERSTAR VILLENA,49.9,38.7291,-0.9219,Solar,,,,2013,ENERSTAR VILLENA  S.A.,,GEODB,
ESP,Spain,CENTRAL TERMOSOLAR LA AFRICANA,49.9,37.7574,-5.062,Solar,,,,2012,AFRICANA ENERGIA S.L.,,GEODB,110.88
ESP,Spain,CERNADILLA,33.32,42.0208,-6.417,Hydro,,,,1969,IBERDROLA GENERACION  S.A.,,CARMA,102.14
ESP,Spain,CEUTA  GRUPO 13,48.7,35.89,-5.35,Oil,,,,2011,ENDESA GENERACION S.A.,,CARMA,
ESP,Spain,CEUTA 9  G-9,11.5,35.89,-5.35,Oil,,,,2001,ENDESA GENERACION S.A.,,CARMA,
