Season,Episode,Character,Line
03,14,Marshall,And you get to keep the duffel bag.
03,14,Lily,Why do you guys put yourselves through this? You lose every year.
03,14,Ted,"That's because in the past, we were just guessing. This year, we watched every game, read box scores, tracked injuries. This isn't March Madness. This is March Meticulously Thought-outness."
03,14,Barney,Your team lost 20 minutes ago.
03,14,Ted,I didn't know they were playing today.
03,14,Lily,"You okay, Barney?"
03,14,Barney,Something strange is going on. I was down at the hardware store trying to get a little somethin' somethin'.
03,14,Robin,Wait. You go to the hardware store to pick up girls?
03,14,Barney,There are four kinds of women who go to the hardware store by themselves.
03,14,Robin,Of course there are.
03,14,Barney,"Single, recently single, recently divorced, lesbian who will let me watch."
03,14,Lily,You could not be more evil.
03,14,Barney,"Sorry. Five. Recently widowed. So, I'm talking to this girl..."
03,14,Barney,"Look, I'm sure he's in a better place. Now let's find you a sturdier ladder."
03,14,Barney,I was only gone for a second when...
03,14,Barney,See? Skid-proof.
03,14,Barney,The same thing happened at the pet store yesterday.
03,14,Marshall,Pet store?
03,14,Ted,"Single girl, mid-twenties, looking for a canine replacement for the boyfriend who just dumped her. Instead, finds Barney."
03,14,Barney,"God bless you, Ted. You're reading my blog."
03,14,Ted,I'm really bored at work.
03,14,Barney,"I'd call your ex a dog, but that would be an insult to little Ladybug here."
03,14,Barney,"Not without a chew toy from Uncle Barney first. And when I got back... I'm sorry,I'm already spoiling her but diamond in the rough... Could your heart just melt?"
03,14,Barney,"Weird, right? Yeah. The same thing happened last week at the museum."
03,14,Lily,"Ooh, ooh, ooh!"
03,14,Barney,Lily.
03,14,Lily,You pretend to be a struggling young artist who needs a new muse.
03,14,Barney,No. Marshall.
03,14,Marshall,You're a millionaire art thief casing the joint for a thrill money can no longer give you!
03,14,Barney,Oh. No. Robin.
03,14,Robin,"You're going blind, and you're trying to soak up all the beauty in the world before the darkness descends."
03,14,Barney,"Bingo! So, I was talking to this girl..."
03,14,Barney,"At this point, about 83%. Soon, these audio guides will be all that I have left."
03,14,Barney,"My God, you are beautiful. How about I get you a headset so you can see with your ears like I do? I couldn't have been gone more than 20 seconds, but when I came back... Hmm.You know, I also love the smell of great art."
03,14,Barney,Why does this keep happening?
03,14,Lily,Maybe you're not as good a liar as you think you are.
03,14,Barney,"Oh, really? Then why am I not in prison for perjury? But I don't want to talk about work. Something weird is going on here."
03,14,Barney,Alan Alda. It was Alan Alda.
03,14,Lily,You never gonna believe what just happened.
03,14,Barney,"Who was that, um, guy from Mash? The main guy. What...? Hawkeye from Mash. How can I be blanking on this?"
03,14,Lily,Alan Alda?
03,14,Barney,No.
03,14,Barney,"Oh, my God. Where is she?"
03,14,Lily,She must have left. She...
03,14,Barney,"Well, she-she said I hooked up with her? What was her name? What did she look like?"
03,14,Lily,"She didn't say her name, but she had blonde hair, boobs. Kind of trashy."
03,14,Barney,Dead in the eyes with an aura of self-loathing and despair?
03,14,Lily,Yes!
03,14,Barney,"That's all of them. Okay. Stay calm. Let's think this through. One of the girls who I lied to, seduced and abandoned is trying to ruin my life. Shouldn't be too hard to figure out which one it is. Oh, dear God!"
03,14,Barney,"Some woman that I slept with and screwed over is trying to ruin my life. God, why is this happening to me?"
03,14,Lily,It's karma.
03,14,Barney,"Nah, it's not Karma. She's stripping in Vegas. Plus, we're good."
03,14,Ted,"Look, if you want to figure out who it is, why don't you just start by checking your list?"
03,14,Barney,"My list? Dude, do not pretend you're not the kind of guy who keeps a list of all the girls he's slept with."
03,14,Marshall,I have one. It's called my marriage license.
03,14,Ted,"Come on, let's see the list."
03,14,Barney,"Ted, don't be crass. I would never demean the women that I've slept with by putting their names on some tawdry list."
03,14,Barney,"This is a scrapbook of all of the women I've slept with. I made it at the Scrapbook Barn on 7th. Ask for Heloise. Tell her I sent you. What do you think, Lil? You recognize the saboteur?"
03,14,Lily,"I don't know, Barney. I only saw her face."
03,14,Ted,How many of these girls know they're being photographed?
03,14,Barney,"All of them, but only about half buy a copy on the way out."
03,14,Lily,"Oh, Barney, you're never gonna figure out which one of these is the mystery woman. All of these women have a right to hate you."
03,14,Robin,"Oh, Lily, come on, lighten up. I mean, any girl who's gonna be with a guy like Barney and do this or that, or this and that, or do this with those in that... I mean, she should have known what she was getting into."
03,14,Barney,Absolutely. And what I do with these women should be between me and them. And you guys. And Heloise. She helped me do the decoupage.
03,14,Lily,"I don't know, Barney. I don't recognize any of these women. I mean, some minor celebrities, one government official, and what appears to be a national fast food chain mascot."
03,14,Barney,This is impossible. There's too many girls. How the hell am I gonna narrow this down?
03,14,Barney,"The top 64 women I've slept with, split into four regions. This tournament will systematically narrow down which girl has the most cause to hate my guts. Last girl standing has to be the saboteur."
03,14,Lily,"Absolutely not, Barney. We are not going to make a game out of the women you've tricked into sleeping with you. No way!"
03,14,Lily,The girl who thought he had 12 hours to live has way more cause to ruin his life than the girl he faked proposed to.
03,14,Robin,"It's fake proposal girl. I mean, she hired a wedding planner!"
03,14,Ted,It's 12 hours to live! That girl flew them both to Paris!
03,14,Robin,"Oh, she only bought him a one-way ticket!"
03,14,Barney,"Okay, okay, everybody! Hands."
03,14,Ted,"al, Lily and Ted: 12 hours to live!"
03,14,Robin,Damn it!
03,14,Barney,"Okay, toss up. ""Thought I was Jorge Posada,"" or ""You have my dead wife's kidney?"""
03,14,Ted,Kidney!
03,14,Robin,Jorge Posada!
03,14,Lily,She bought Yankees season tickets to watch him play!
03,14,Barney,That's true...
03,14,Marshall,"It's ""Dead wife's kidney."" How are we even discussing this?"
03,14,Lily,Fake baby!
03,14,Marshall,Lost at sea!
03,14,Ted,Fake baby!
03,14,Marshall,Lost at sea!
03,14,Ted,I was there. Trust me. It's fake baby.
03,14,Barney,"Down to the sweet 16. And coming out of the Upper West Side, we have the number three seed, ""Girl who thought I owned Google,"" up against the number seven seed, ""Girl who thought I was a scuba instructor."""
03,14,Ted,You got to go scuba instructor.
03,14,Robin,You're kidding me!
03,14,Ted,She got the bends!
03,14,Barney,"Yeah, she did."
03,14,Marshall,Evil twin!
03,14,Ted,Prince of Norway! How could it not be Prince of Norway?!
03,14,Robin,"Barney, you're the tiebreaker."
03,14,Barney,I'm going with Evil Twin.
03,14,Ted,You're kidding me!
03,14,Barney,"Sorry, but I did sleep with that girl twice. As Barney and Larney. Okay, we're down to the Final Four. What do you think, people? Come on, dig deep."
03,14,Robin,Oh! I can't decide. It could be any one of them.
03,14,Lily,Is that the blackboard from my classroom?
03,14,Barney,Come on! Marshall?
03,14,Marshall,I'm tired and sad.
03,14,Barney,Mosby?
03,14,Ted,"I want to call my mom, just tell her I love her."
03,14,Barney,"Okay. Then this is as far as we get. The Final Four. It's got to be Meg, Anna, Kate or Holly. We are gonna track these girls down, and you're going to tell me which one approached you at the bar."
03,14,Lily,You guys stole my blackboard!
03,14,Barney,"Okay, there's her building. When she comes out, I'm gonna hide, and once you figure out if she's the girl from the bar, we run like hell."
03,14,Lily,No.
03,14,Barney,"What do you mean ""no""?"
03,14,Lily,"That woman, like every woman in your Final Four, deserves an apology, and I'm not telling you if she's the one until hear you say, ""I'm sorry."""
03,14,Barney,"Are you nuts? That would involve me speaking to a woman I've already had s*x with, which, frankly, is a little t like changing the oil in a rental car."
03,14,Lily,"Barney, you're doing this."
03,14,Barney,"Lily, this girl hates me. I hooked up with her in an apartment I was pretending was my own, told her I loved her, and then ditched her there. She got arrested for trespassing, bit a cop, and spent eight days in jail. Oh, crap, there she is! If she sees me, she's gonna kill me!"
03,14,Lily,"Okay, here's what we're gonna do. Hey, Meg! Over here! Look who it is! Yo old friend Meg: Barney! Barney?"
03,14,Barney,"If she kills me, I want you to go into my apartment, grab the metal briefcase under my bed and throw it in the East River."
03,14,Barney,"Look, Meg, we need to talk."
03,14,Barney,And I forgive you. I love you.
03,14,Lily,"No! What's the matter with you? Get off of him! Look, she's not the one, but you still owe her an apol..."
03,14,Barney,"So you remember who this one is, right?"
03,14,Lily,Yes. You told her you were Ted and that you were an architect.
03,14,Barney,"Right, and if you recall, her computer had a web cam and a T-1 line, so I..."
03,14,Lily,"Yeah, I know, Barney, you showed me. And that still doesn't count as a Christmas present. So go over there and apologize."
03,14,Barney,"Ah, there she is."
03,14,Lily,Ooh and she's holding hot coffee. Maybe she'll throw it in your face.
03,14,Barney,"You're really enjoying this, aren't you?"
03,14,Lily,I'm making a scrapbook.
03,14,Barney,"Anna, hi."
03,14,Barney,What Web site?
03,14,Barney,"You're right, I do deserve that. That's all I came here to say. You know what? I don't care who knows about it. Excuse me. Excuse me. I, Ted Mosby, am a jerk to women. Tell your sisters. Tell your daughters to stay away! Ted-Mosby-Is-A-Jerk-dot-com."
03,14,Lily,"Okay, which one is this again?"
03,14,Barney,She's...
03,14,Barney,Is it her?
03,14,Lily,Smile.
03,14,Barney,You look good. Have you lost weight?
03,14,Barney,"We're down to the number one seed. I knew it was Holly. It had to be Holly. Man, I was hoping it wasn't Holly."
03,14,Lily,That is the worst thing you've ever done. That's the worst thing anyone has ever done.
03,14,Barney,"But in my defense, she was kind of annoying."
03,14,Lily,She's gonna kill you.
03,14,Barney,Holly.
03,14,Lily,So you're not mad at Barney? Don't you want an apology? An admission of guilt? Your truck back?
03,14,Barney,"Well then, to the last Fourth of July weekend I'll spend getting eaten alive by mosquitoes."
03,14,Lily,We ruined their lives. And the worst part of it is that you didn't apologize to any of those women.
03,14,Barney,"No, the worst part is that we still have no idea who my stalker is."
03,14,Robin,"Well, that's because you're going about this all wrong. I mean, why chase someone who's following you? All you need to do is go down to the bar, hit on someone, and wait until she turns up."
03,14,Barney,That's not a bad idea.
03,14,Robin,I'll pretend to be the girl that you're hitting on.
03,14,Ted,I don't know. That's a lot riding on a girl who giggles when she lies.
03,14,Robin,I do not.
03,14,Ted,Have you ever fallen asleep while eating ribs?
03,14,Robin,"No. Look, I can do this, okay? I mean, how else are you going to find out who this girl is."
03,14,Barney,I'm in.
03,14,Robin,"Okay, here's how it's gonna work. Now, Lily..."
03,14,Barney,"Talking, we should be talking. Words. Here are words. Why is this so hard? Laughter!"
03,14,Robin,"And then I'll come in, looking hot as all hell."
03,14,Robin,"I just, uh.... Shh, go away. But come back later. And then Barney will make his move."
03,14,Barney,"Hey, there, how are you doing?"
03,14,Robin,"Fine, Barney. I mean, um, fine, stranger."
03,14,Barney,"Wow, you really are awful at this, aren't you?"
03,14,Robin,"Get your hand off my thigh, Barney."
03,14,Barney,"It's supposed to look like we're about to hook up, Robin."
03,14,Robin,You know I'm curious. What do you say to these girls to get them to come home with you?
03,14,Barney,"Usually I just lean in and whisper this one thing in their ear. You're a little turned on right now, aren't you?"
03,14,Robin,"No. Oh. Look, somebody's watching us. Make your move to the bathroom."
03,14,Barney,"Uh, I'm going to go to the bathroom now, but, uh, when I come back we'll go to my place and have s*x."
